SA1_CODE_2021,Malaysia_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
20604150306,163,814,0.20024570024570024,True,351,1500,1571,1.8,0.22342457033736474,0.220339812955981,Affordable,Affordable
21502146906,162,919,0.176278563656148,True,260,1029,1018,2.5,0.2554027504911591,0.23326280791899653,Affordable,Affordable
20702142404,162,1381,0.1173062997827661,True,481,2392,1593,2.8,0.3019460138104206,0.3465160075329567,Moderately_Affordable,Moderately_Affordable
50603113137,160,1312,0.12195121951219512,True,413,2325,2052,3.1,0.20126705653021443,0.2614709851551957,Affordable,Affordable
21204131719,160,1061,0.15080113100848255,True,330,2000,1453,3.1,0.22711631108052305,0.31764519032240984,Affordable,Moderately_Affordable
21205132548,160,1413,0.11323425336164189,True,520,2500,2669,3.0,0.19482952416635443,0.2161570164567542,Affordable,Affordable
50603112818,159,1351,0.11769059955588453,True,360,1570,1460,2.5,0.2465753424657534,0.24815595363540568,Affordable,Affordable
21204145901,158,1536,0.10286458333333333,True,311,1600,1411,2.6,0.22041105598866054,0.26168020498282724,Affordable,Affordable
50603113127,158,970,0.16288659793814433,True,438,2167,2235,3.1,0.1959731543624161,0.2237480640165204,Affordable,Affordable
50704118031,158,573,0.2757417102966841,True,420,1910,2363,3.0,0.17774016081252644,0.1865295094241349,Affordable,Affordable
50704117909,158,688,0.22965116279069767,True,480,1842,2083,2.9,0.23043686989918388,0.20406957420879648,Affordable,Affordable
50601130817,158,1362,0.11600587371512482,True,480,2200,2937,3.4,0.1634320735444331,0.17286084701815038,Affordable,Affordable
20702142511,157,799,0.1964956195244055,True,450,2134,1687,2.5,0.26674570243034973,0.2919155533263417,Affordable,Affordable
20604150305,157,962,0.1632016632016632,True,320,1410,1312,1.6,0.24390243902439024,0.2480065666041276,Affordable,Affordable
21502146944,157,829,0.18938480096501809,True,260,890,1040,2.5,0.25,0.19748520710059173,Affordable,Affordable
50704118403,156,984,0.15853658536585366,True,545,2800,2092,3.0,0.2605162523900574,0.30886895131637004,Affordable,Moderately_Affordable
21205156712,156,1109,0.1406672678088368,True,416,2167,2012,2.9,0.20675944333996024,0.24854717846765562,Affordable,Affordable
21101125437,155,1033,0.15004840271055178,True,476,2400,2243,2.9,0.21221578243423986,0.2469220480812099,Affordable,Affordable
20701114705,155,880,0.17613636363636365,True,502,3000,2277,2.7,0.2204655248133509,0.30404378230465184,Affordable,Moderately_Affordable
20604112419,155,1378,0.11248185776487664,True,351,1650,1631,1.8,0.21520539546290618,0.23345752959486865,Affordable,Affordable
50603112911,155,878,0.1765375854214123,True,405,2000,1728,3.0,0.234375,0.2670940170940171,Affordable,Affordable
50704117609,155,1026,0.15107212475633527,True,450,2275,2368,3.0,0.19003378378378377,0.22170608108108109,Affordable,Affordable
40101100152,155,1428,0.10854341736694678,True,420,2100,1037,1.7,0.40501446480231434,0.4673243824642089,Expensive,Expensive
20604150318,155,924,0.16774891774891776,True,394,2268,1046,1.6,0.37667304015296366,0.5003677011325195,Moderately_Affordable,Very_Expensive
20703116415,154,1129,0.13640389725420726,True,381,2100,1471,2.4,0.2590074779061863,0.32944621659781415,Affordable,Moderately_Affordable
50704118408,154,665,0.23157894736842105,True,521,2167,2235,2.9,0.23310961968680088,0.2237480640165204,Affordable,Affordable
21205132125,153,968,0.15805785123966942,True,562,2646,1963,3.1,0.2862964849719817,0.3110623457032015,Affordable,Moderately_Affordable
21101126045,153,697,0.21951219512195122,True,574,2000,2750,3.1,0.20872727272727273,0.16783216783216784,Affordable,Affordable
50603112522,153,1044,0.14655172413793102,True,425,2141,2515,3.2,0.16898608349900596,0.19645205688943262,Affordable,Affordable
21204146002,153,1312,0.11661585365853659,True,348,1680,1532,3.1,0.22715404699738903,0.2530628640289215,Affordable,Affordable
50603112432,153,1148,0.1332752613240418,True,330,1400,1551,3.0,0.2127659574468085,0.20830233596191042,Affordable,Affordable
11902166004,152,934,0.16274089935760172,True,350,2000,1472,2.6,0.23777173913043478,0.31354515050167225,Affordable,Moderately_Affordable
20701114823,152,1010,0.1504950495049505,True,692,3500,1968,2.9,0.3516260162601626,0.4104127579737336,Moderately_Affordable,Expensive
21204131703,152,1445,0.10519031141868512,True,411,2000,1680,2.8,0.24464285714285713,0.27472527472527475,Affordable,Affordable
11703164535,151,1071,0.14098972922502334,True,622,3000,1680,2.1,0.37023809523809526,0.41208791208791207,Moderately_Affordable,Expensive
20702142503,151,1221,0.12366912366912367,True,429,2255,1201,2.2,0.3572023313905079,0.4332927688464741,Moderately_Affordable,Expensive
50604113339,151,757,0.19947159841479525,True,425,1647,2568,3.6,0.16549844236760125,0.14800503235082674,Affordable,Affordable
40101100158,151,1267,0.11917916337805841,True,400,1720,985,1.7,0.40609137055837563,0.40296759078484967,Expensive,Expensive
20604111728,150,836,0.17942583732057416,True,365,1513,1521,1.7,0.23997370151216305,0.22955545440752542,Affordable,Affordable
21205132103,149,992,0.1502016129032258,True,501,2387,1739,3.0,0.2880966072455434,0.3167602954836997,Affordable,Moderately_Affordable
21205132126,149,590,0.25254237288135595,True,560,2895,1937,2.9,0.28910686628807436,0.3449029029824074,Affordable,Moderately_Affordable
50704118402,149,550,0.27090909090909093,True,480,2167,2321,3.0,0.2068074105988798,0.2154575282537368,Affordable,Affordable
20604150321,149,1218,0.12233169129720854,True,351,1650,1382,1.8,0.2539797395079595,0.27552042747411776,Affordable,Affordable
50704118029,149,969,0.15376676986584106,True,465,2167,2433,2.8,0.19112207151664612,0.2055392203357678,Affordable,Affordable
20702142425,148,1049,0.14108674928503337,True,616,3000,2100,3.1,0.29333333333333333,0.32967032967032966,Affordable,Moderately_Affordable
21204131029,148,1142,0.1295971978984238,True,420,2000,2035,2.2,0.20638820638820637,0.2268002268002268,Affordable,Affordable
50704118020,148,1093,0.1354071363220494,True,440,2000,2250,2.8,0.19555555555555557,0.20512820512820512,Affordable,Affordable
21101126022,147,978,0.15030674846625766,True,506,2279,2644,3.3,0.1913767019667171,0.19891190503898523,Affordable,Affordable
21102126121,147,944,0.15572033898305085,True,526,2342,2528,3.0,0.20806962025316456,0.21379016553067187,Affordable,Affordable
50502109605,147,1291,0.11386522075910147,True,830,3500,3444,3.1,0.24099883855981416,0.23452157598499063,Affordable,Affordable
20702142401,147,823,0.17861482381530985,True,525,2000,2062,3.0,0.25460717749757517,0.223830485712154,Affordable,Affordable
21101125930,147,832,0.17668269230769232,True,446,2570,2070,2.9,0.21545893719806763,0.28651059085841696,Affordable,Affordable
21204146015,146,1215,0.12016460905349795,True,371,1625,1479,3.0,0.2508451656524679,0.2535496957403651,Affordable,Affordable
21205132544,146,1231,0.11860276198212835,True,516,2364,2636,3.1,0.19575113808801214,0.2069569277460021,Affordable,Affordable
50603113130,146,1027,0.14216163583252192,True,390,1925,1968,2.9,0.19817073170731708,0.22572701688555347,Affordable,Affordable
21205132218,146,991,0.14732593340060546,True,472,2162,1275,2.3,0.37019607843137253,0.39131221719457016,Moderately_Affordable,Moderately_Affordable
50603113106,145,755,0.19205298013245034,True,395,2496,2071,3.1,0.1907291163689039,0.27812650893288265,Affordable,Affordable
21101125403,145,1320,0.10984848484848485,True,412,2000,1583,2.6,0.2602653190145294,0.2915593566256864,Affordable,Affordable
21204131724,145,954,0.1519916142557652,True,369,1624,1542,3.4,0.23929961089494164,0.24304100568692008,Affordable,Affordable
21101125929,145,1059,0.1369216241737488,True,371,1940,2265,3.0,0.16379690949227374,0.19765664798777383,Affordable,Affordable
20604111746,145,1104,0.13134057971014493,True,351,1454,1149,1.6,0.30548302872062666,0.29202651134766017,Moderately_Affordable,Affordable
50603112404,144,1396,0.10315186246418338,True,330,1430,1583,2.2,0.20846493998736576,0.20846493998736576,Affordable,Affordable
40101100149,144,866,0.16628175519630484,True,382,1952,1195,1.9,0.3196652719665272,0.37695526231091087,Moderately_Affordable,Moderately_Affordable
20604150925,144,1314,0.1095890410958904,True,450,2000,2055,1.8,0.21897810218978103,0.22459292532285233,Affordable,Affordable
21603159439,143,1143,0.12510936132983377,True,260,1043,1105,2.4,0.23529411764705882,0.21782109293421512,Affordable,Affordable
21205132720,143,900,0.15888888888888889,True,471,2234,1928,2.9,0.24429460580912862,0.2673954676029365,Affordable,Affordable
50601130713,143,1188,0.12037037037037036,True,413,1800,2039,2.8,0.20255026974006865,0.20371977213566228,Affordable,Affordable
21101126043,143,608,0.23519736842105263,True,451,2000,2023,2.7,0.22293623331685616,0.22814555686528004,Affordable,Affordable
21205132141,143,960,0.14895833333333333,True,481,2500,2042,3.1,0.23555337904015672,0.2825284411964138,Affordable,Affordable
50607114606,143,1352,0.10576923076923077,True,750,3250,1575,2.5,0.47619047619047616,0.47619047619047616,Expensive,Expensive
50603112727,143,999,0.14314314314314314,True,350,1600,1859,2.9,0.18827326519634213,0.19861795009724004,Affordable,Affordable
12003167820,143,1362,0.10499265785609398,True,530,2167,1656,2.5,0.32004830917874394,0.3019788182831661,Moderately_Affordable,Moderately_Affordable
20703116135,143,1418,0.1008462623413258,True,471,2000,2161,2.7,0.21795465062471078,0.21357633574199977,Affordable,Affordable
20702115750,142,831,0.17087845968712395,True,420,1500,1460,2.1,0.2876712328767123,0.23709167544783982,Affordable,Affordable
21502146908,142,977,0.14534288638689866,True,250,917,1037,2.5,0.24108003857280616,0.20406498034270454,Affordable,Affordable
50603112435,142,924,0.15367965367965367,True,300,1950,1792,2.7,0.16741071428571427,0.25111607142857145,Affordable,Affordable
21603159433,141,799,0.17647058823529413,True,225,867,968,2.3,0.23243801652892562,0.2066910362364908,Affordable,Affordable
21502146914,141,763,0.18479685452162517,True,280,1083,1239,2.4,0.22598870056497175,0.20171354069659153,Affordable,Affordable
50704118404,141,876,0.16095890410958905,True,540,2691,2289,3.0,0.23591087811271297,0.2712975098296199,Affordable,Affordable
11902166019,140,1123,0.1246660730186999,True,380,2167,1263,2.5,0.3008709422011085,0.3959437237346976,Moderately_Affordable,Moderately_Affordable
50604113342,140,920,0.15217391304347827,True,410,1900,2360,3.5,0.17372881355932204,0.18578878748370273,Affordable,Affordable
20702142416,140,1266,0.11058451816745656,True,476,2777,1836,2.8,0.25925925925925924,0.3490447461035696,Affordable,Moderately_Affordable
50704117801,140,1262,0.1109350237717908,True,465,2506,2654,3.0,0.17520723436322533,0.21790041157034376,Affordable,Affordable
21205131914,140,1252,0.11182108626198083,True,567,3000,2617,3.0,0.21666029805120368,0.26454248846300815,Affordable,Affordable
20702115731,140,1045,0.1339712918660287,True,500,2300,1596,2.6,0.3132832080200501,0.3325621746674378,Moderately_Affordable,Moderately_Affordable
20702115715,139,1229,0.11310008136696502,True,483,2184,1708,2.8,0.2827868852459016,0.29508196721311475,Affordable,Affordable
50603113115,139,901,0.15427302996670367,True,400,2100,2100,3.0,0.19047619047619047,0.23076923076923078,Affordable,Affordable
11902166008,139,938,0.14818763326226012,True,385,2000,1394,2.5,0.27618364418938307,0.33108928374351615,Affordable,Moderately_Affordable
20605112833,139,1112,0.125,True,475,2000,2132,1.8,0.2227954971857411,0.21648145475537595,Affordable,Affordable
50601130706,138,1314,0.1050228310502283,True,425,2080,2392,3.2,0.17767558528428093,0.20066889632107024,Affordable,Affordable
21502146915,138,947,0.1457233368532207,True,240,953,947,2.2,0.25343189017951423,0.23223133782795874,Affordable,Affordable
50603112824,138,708,0.19491525423728814,True,350,1517,1692,2.5,0.20685579196217493,0.2069012547735952,Affordable,Affordable
50704118410,138,994,0.13883299798792756,True,500,2167,2536,3.3,0.1971608832807571,0.19719121572433876,Affordable,Affordable
11301125605,138,750,0.184,True,281,1120,1437,2.3,0.19554627696590118,0.179861891761683,Affordable,Affordable
20702115747,138,962,0.14345114345114346,True,436,1903,1368,2.2,0.31871345029239767,0.32101889338731443,Moderately_Affordable,Moderately_Affordable
50603112921,138,906,0.152317880794702,True,415,2180,2125,2.8,0.1952941176470588,0.2367420814479638,Affordable,Affordable
20701114816,138,898,0.15367483296213807,True,587,2600,1949,3.1,0.3011800923550539,0.3078501795792714,Moderately_Affordable,Moderately_Affordable
21205132113,138,888,0.1554054054054054,True,553,2850,2430,2.9,0.22757201646090536,0.2706552706552707,Affordable,Affordable
21204131015,137,837,0.16367980884109917,True,369,2000,1843,2.7,0.20021703743895822,0.2504278141825619,Affordable,Affordable
21205132216,137,610,0.22459016393442624,True,525,2800,1569,2.8,0.33460803059273425,0.41182526842182676,Moderately_Affordable,Expensive
30303106421,137,1205,0.11369294605809128,True,580,2500,2542,3.4,0.22816679779701024,0.22695636385644252,Affordable,Affordable
50704117823,136,901,0.1509433962264151,True,540,3181,2515,2.6,0.2147117296222664,0.2918794922771066,Affordable,Affordable
21502146931,136,628,0.21656050955414013,True,233,860,933,1.9,0.2497320471596999,0.21271333168439277,Affordable,Affordable
20702142520,136,966,0.14078674948240166,True,500,2440,2097,3.0,0.23843586075345732,0.26851546164850887,Affordable,Affordable
20604150303,136,774,0.17571059431524547,True,522,1865,1972,2.2,0.2647058823529412,0.21824777656420657,Affordable,Affordable
20701114852,136,936,0.1452991452991453,True,430,3228,2200,3.0,0.19545454545454546,0.3386013986013986,Affordable,Moderately_Affordable
21205132144,136,566,0.24028268551236748,True,500,2600,1981,2.8,0.2523977788995457,0.3028773346794548,Affordable,Moderately_Affordable
50607114612,135,913,0.14786418400876233,True,530,2700,2340,2.6,0.2264957264957265,0.26627218934911245,Affordable,Affordable
50603113101,135,771,0.17509727626459143,True,405,2655,2088,3.0,0.1939655172413793,0.29343501326259946,Affordable,Affordable
21204146029,135,1347,0.10022271714922049,True,340,1408,1125,2.7,0.3022222222222222,0.2888205128205128,Moderately_Affordable,Affordable
20702142415,135,1138,0.11862917398945519,True,527,2550,2515,3.1,0.2095427435387674,0.23398073099862365,Affordable,Affordable
20702142518,134,787,0.17026683608640406,True,451,2064,1694,2.7,0.2662337662337662,0.281173372082463,Affordable,Affordable
21101126007,134,1104,0.1213768115942029,True,542,2167,2466,3.3,0.2197891321978913,0.2027886954894254,Affordable,Affordable
21204131723,134,1026,0.13060428849902533,True,359,1000,1281,3.1,0.28024980483996875,0.18014772113132768,Affordable,Affordable
20604150913,134,1275,0.10509803921568628,True,401,1950,1975,1.9,0.20303797468354431,0.22784810126582278,Affordable,Affordable
21503140306,134,522,0.2567049808429119,True,150,932,1125,2.6,0.13333333333333333,0.19117948717948718,Affordable,Affordable
20604111747,134,1233,0.10867802108678021,True,301,1372,1047,1.5,0.2874880611270296,0.3024024685915803,Affordable,Moderately_Affordable
20702115757,133,858,0.155011655011655,True,411,1500,1315,2.1,0.31254752851711026,0.26323486399532026,Moderately_Affordable,Affordable
21205132545,133,834,0.15947242206235013,True,500,2000,2384,2.9,0.20973154362416108,0.19359834796076406,Affordable,Affordable
50603112828,133,437,0.30434782608695654,True,350,1691,1708,2.6,0.20491803278688525,0.22847234732480634,Affordable,Affordable
20604150431,133,1042,0.1276391554702495,True,350,2000,1337,1.7,0.2617801047120419,0.34520453368620907,Affordable,Moderately_Affordable
50603112515,133,760,0.175,True,440,1850,2421,3.2,0.18174308137133416,0.17634162615575255,Affordable,Affordable
21303134741,132,741,0.17813765182186234,True,440,2000,2213,2.5,0.19882512426570267,0.20855782265633147,Affordable,Affordable
20604151007,132,823,0.16038882138517618,True,415,2120,2030,1.9,0.2044334975369458,0.2410003789314134,Affordable,Affordable
50704117901,132,498,0.26506024096385544,True,550,2070,2281,3.0,0.24112231477422183,0.2094223181465619,Affordable,Affordable
50601130812,132,1050,0.12571428571428572,True,425,2167,2685,3.5,0.15828677839851024,0.18624838848302536,Affordable,Affordable
50603113138,131,1170,0.11196581196581197,True,450,2167,2238,3.2,0.20107238605898123,0.22344813363580118,Affordable,Affordable
20702142426,131,984,0.133130081300813,True,567,2500,2166,3.0,0.26177285318559557,0.26635414447048794,Affordable,Affordable
50704117518,131,1192,0.1098993288590604,True,450,2200,1807,2.5,0.24903154399557278,0.2809586650206462,Affordable,Affordable
11902166016,130,648,0.2006172839506173,True,390,1875,1262,2.4,0.3090332805071315,0.34286236742655124,Moderately_Affordable,Moderately_Affordable
12503147934,130,1023,0.1270772238514174,True,400,2084,1419,3.4,0.28188865398167723,0.33891689705643196,Affordable,Moderately_Affordable
21204131801,130,942,0.13800424628450106,True,312,1580,1170,3.0,0.26666666666666666,0.3116370808678501,Affordable,Moderately_Affordable
20703116429,130,1240,0.10483870967741936,True,450,2537,1853,2.7,0.24284943335132217,0.3159533396986176,Affordable,Moderately_Affordable
50603113122,130,602,0.2159468438538206,True,425,2221,2115,3.1,0.20094562647754138,0.24233496999454446,Affordable,Affordable
50603112932,129,963,0.13395638629283488,True,400,1733,2108,2.6,0.18975332068311196,0.18971682965990366,Affordable,Affordable
11902165920,129,1047,0.12320916905444126,True,380,2167,1230,2.3,0.3089430894308943,0.4065666041275797,Moderately_Affordable,Expensive
50604113328,128,1225,0.10448979591836735,True,410,1950,2257,3.3,0.18165706690296854,0.1993797075764289,Affordable,Affordable
21205132318,128,1020,0.12549019607843137,True,516,2856,2263,2.8,0.22801590808661068,0.29124035487270133,Affordable,Affordable
20702115720,128,782,0.1636828644501279,True,451,2167,1671,2.6,0.2698982645122681,0.2992680568982185,Affordable,Affordable
50603112822,128,735,0.17414965986394557,True,318,1365,1364,2.5,0.23313782991202345,0.23093841642228738,Affordable,Affordable
11902166010,128,833,0.15366146458583432,True,380,2040,1264,2.7,0.30063291139240506,0.372444011684518,Moderately_Affordable,Moderately_Affordable
21205132150,128,749,0.17089452603471295,True,450,2000,1625,2.6,0.27692307692307694,0.28402366863905326,Affordable,Affordable
21101125906,127,941,0.13496280552603612,True,500,2000,2068,3.0,0.24177949709864605,0.22318107424490402,Affordable,Affordable
20703116102,127,1080,0.1175925925925926,True,426,2600,1724,2.7,0.2470997679814385,0.3480278422273782,Affordable,Moderately_Affordable
20604150517,127,877,0.14481185860889395,True,350,1509,1474,1.8,0.23744911804613297,0.2362488258010646,Affordable,Affordable
21503140414,127,930,0.13655913978494624,True,270,1088,1297,2.2,0.2081727062451812,0.19358282426902318,Affordable,Affordable
50603112410,126,1007,0.12512413108242304,True,380,1555,1895,2.7,0.20052770448548812,0.18936472498477774,Affordable,Affordable
40101100119,126,1242,0.10144927536231885,True,395,1775,1235,1.9,0.31983805668016196,0.3316723762067892,Moderately_Affordable,Moderately_Affordable
21101125431,126,1203,0.10473815461346633,True,401,2167,2062,2.9,0.1944713870029098,0.24252033126911884,Affordable,Affordable
50604113355,126,981,0.12844036697247707,True,480,2029,2884,3.6,0.1664355062413315,0.16235463565560654,Affordable,Affordable
20702115755,125,788,0.15862944162436549,True,450,1992,1304,2.0,0.3450920245398773,0.3525247758376593,Moderately_Affordable,Moderately_Affordable
20604111733,124,827,0.14993954050785974,True,386,1534,1681,1.7,0.2296252230814991,0.21058893515764426,Affordable,Affordable
40702115716,124,994,0.12474849094567404,True,210,911,1174,2.0,0.1788756388415673,0.17907220547765693,Affordable,Affordable
21205156703,124,919,0.13492927094668117,True,361,2019,1616,2.1,0.2233910891089109,0.2883187357197258,Affordable,Affordable
20703116354,124,686,0.18075801749271136,True,254,1172,758,1.5,0.33509234828496043,0.3568094174954333,Moderately_Affordable,Moderately_Affordable
30403109604,123,799,0.1539424280350438,True,380,1525,1069,2.3,0.35547240411599623,0.3292077426782759,Moderately_Affordable,Moderately_Affordable
21205132215,123,1210,0.10165289256198347,True,411,2400,1512,2.5,0.2718253968253968,0.3663003663003663,Affordable,Moderately_Affordable
50604113718,123,924,0.1331168831168831,True,420,1733,1949,3.0,0.21549512570548998,0.20519398508110667,Affordable,Affordable
20703116304,123,1091,0.11274060494958753,True,389,2525,1642,2.7,0.23690621193666261,0.3548674224679097,Affordable,Moderately_Affordable
21101126044,123,775,0.15870967741935485,True,609,2600,2603,3.1,0.2339608144448713,0.2305032654629274,Affordable,Affordable
50701114838,123,913,0.13472070098576122,True,450,1800,2315,2.4,0.19438444924406048,0.17943179930220968,Affordable,Affordable
50603112504,123,1108,0.11101083032490974,True,520,2500,3267,3.4,0.15916743189470461,0.17659108568199477,Affordable,Affordable
20703116408,122,805,0.1515527950310559,True,396,2000,1767,2.2,0.22410865874363328,0.26119890296460757,Affordable,Affordable
20701152110,122,994,0.1227364185110664,True,691,5209,3299,2.8,0.2094574113367687,0.36437615128127404,Affordable,Moderately_Affordable
21503140310,122,613,0.19902120717781402,True,250,1350,1487,3.2,0.16812373907195696,0.20950804407428483,Affordable,Affordable
21205132109,122,1137,0.10729991204925242,True,448,2527,1931,2.7,0.23200414293112376,0.30199577739712385,Affordable,Moderately_Affordable
40101100159,122,654,0.18654434250764526,True,365,2200,1062,1.7,0.3436911487758945,0.4780530204259018,Moderately_Affordable,Expensive
20604150422,122,718,0.16991643454038996,True,316,1300,1269,1.7,0.24901497241922774,0.2364066193853428,Affordable,Affordable
20701114832,122,1093,0.11161939615736505,True,597,3200,2386,2.8,0.25020955574182735,0.30949771100651235,Affordable,Moderately_Affordable
21205132739,121,672,0.1800595238095238,True,620,3000,2203,3.1,0.2814344076259646,0.31425678270889346,Affordable,Moderately_Affordable
20703116621,121,1204,0.1004983388704319,True,460,2264,1768,2.7,0.26018099547511314,0.2955099199443091,Affordable,Affordable
50603113139,120,900,0.13333333333333333,True,445,2400,1859,3.3,0.23937600860677785,0.29792692514586006,Affordable,Affordable
21205132726,120,955,0.1256544502617801,True,421,2138,1807,2.6,0.23298284449363585,0.273040739006428,Affordable,Affordable
21205132246,120,871,0.1377726750861079,True,580,3382,2277,3.1,0.2547211242863417,0.34275869058477754,Affordable,Moderately_Affordable
20604150416,120,775,0.15483870967741936,True,381,1700,1166,1.7,0.32675814751286447,0.3364559968333553,Moderately_Affordable,Moderately_Affordable
20702142532,120,999,0.12012012012012012,True,490,2300,1865,2.7,0.26273458445040215,0.28459476180655807,Affordable,Affordable
20703116419,120,974,0.12320328542094455,True,410,2123,2017,3.0,0.20327218641546851,0.2428969146867015,Affordable,Affordable
50604113226,119,1135,0.10484581497797357,True,265,1300,1163,2.5,0.22785898538263114,0.2579535683576956,Affordable,Affordable
21104127320,119,822,0.14476885644768855,True,483,2165,1906,3.1,0.2534102833158447,0.2621276939220276,Affordable,Affordable
20702142501,119,894,0.1331096196868009,True,451,1770,1458,2.5,0.3093278463648834,0.2801519468186135,Moderately_Affordable,Affordable
50603113109,119,1033,0.11519845111326234,True,400,1853,2281,3.0,0.17536168347216133,0.18746838431187401,Affordable,Affordable
50603112520,118,765,0.1542483660130719,True,400,1950,1890,2.9,0.21164021164021163,0.23809523809523808,Affordable,Affordable
50603112909,118,1007,0.11717974180734857,True,493,2184,2216,3.1,0.22247292418772563,0.22743682310469315,Affordable,Affordable
21101126023,118,931,0.1267454350161117,True,398,2167,1926,3.0,0.2066458982346833,0.2596453390845914,Affordable,Affordable
21205132101,118,1156,0.10207612456747404,True,501,2000,2131,2.9,0.2351008916001877,0.2165830415478468,Affordable,Affordable
